"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","surface current im:0","surface current im:1","surface current im:2","surface current re:0","surface current re:1","surface current re:2","w","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","w potential","w vector e:0","w vector e:1","w vector e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.6598e-05,-3.6784e-06,1.9086,6.6599e-05,130.98,-14.58,-2.3728e+07,-18134,5.4864e-09,-3.0924e-07,895.09,5.5299e-10,1.3376e-08,-0.022787,6.8968e-15,-3.8861e-13,0.0011248,6.9489e-16,1.6809e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00261,0,0.00261,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.6462e-05,-3.1755e-06,1.903,6.6463e-05,131.04,-14.552,-2.4505e+07,-18100,5.4846e-09,-2.9592e-07,893.42,5.4987e-10,1.4312e-08,-0.022745,6.8945e-15,-3.7186e-13,0.0011227,6.9097e-16,1.7986e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002615,0,0.002615,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.6326e-05,-2.6727e-06,1.8974,6.6327e-05,131.1,-14.524,-2.5283e+07,-18066,5.4828e-09,-2.826e-07,891.76,5.4675e-10,1.5249e-08,-0.022703,6.8922e-15,-3.5512e-13,0.0011206,6.8704e-16,1.9163e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00262,0,0.00262,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.6189e-05,-2.1698e-06,1.8918,6.619e-05,131.16,-14.497,-2.6061e+07,-18033,5.481e-09,-2.6927e-07,890.1,5.4362e-10,1.6186e-08,-0.02266,6.8898e-15,-3.3838e-13,0.0011185,6.8311e-16,2.0339e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002625,0,0.002625,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.6053e-05,-1.6669e-06,1.8862,6.6054e-05,131.23,-14.469,-2.6838e+07,-17999,5.4792e-09,-2.5595e-07,888.44,5.405e-10,1.7122e-08,-0.022618,6.8875e-15,-3.2163e-13,0.0011164,6.7918e-16,2.1516e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00263,0,0.00263,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.5917e-05,-1.1641e-06,1.8806,6.5918e-05,131.29,-14.441,-2.7616e+07,-17965,5.4773e-09,-2.4263e-07,886.77,5.3738e-10,1.8059e-08,-0.022576,6.8852e-15,-3.0489e-13,0.0011144,6.7526e-16,2.2693e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002635,0,0.002635,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.578e-05,-6.6124e-07,1.875,6.5781e-05,131.35,-14.413,-2.8394e+07,-17932,5.4755e-09,-2.293e-07,885.11,5.3425e-10,1.8995e-08,-0.022534,6.8829e-15,-2.8815e-13,0.0011123,6.7133e-16,2.387e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00264,0,0.00264,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.5644e-05,-1.5837e-07,1.8694,6.5645e-05,131.42,-14.385,-2.9171e+07,-17898,5.4737e-09,-2.1598e-07,883.45,5.3113e-10,1.9932e-08,-0.022491,6.8806e-15,-2.7141e-13,0.0011102,6.674e-16,2.5047e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002645,0,0.002645,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.5508e-05,3.4449e-07,1.8638,6.5509e-05,131.48,-14.357,-2.9949e+07,-17864,5.4719e-09,-2.0265e-07,881.79,5.2801e-10,2.0869e-08,-0.022449,6.8783e-15,-2.5466e-13,0.0011081,6.6348e-16,2.6224e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00265,0,0.00265,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.5371e-05,8.4735e-07,1.8582,6.5372e-05,131.54,-14.329,-3.0726e+07,-17831,5.4701e-09,-1.8933e-07,880.12,5.2488e-10,2.1805e-08,-0.022407,6.876e-15,-2.3792e-13,0.001106,6.5955e-16,2.7401e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002655,0,0.002655,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.5235e-05,1.3502e-06,1.8526,6.5236e-05,131.6,-14.301,-3.1504e+07,-17797,5.4682e-09,-1.7601e-07,878.46,5.2176e-10,2.2742e-08,-0.022364,6.8736e-15,-2.2118e-13,0.0011039,6.5562e-16,2.8578e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00266,0,0.00266,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.5099e-05,1.8531e-06,1.847,6.51e-05,131.67,-14.274,-3.2282e+07,-17763,5.4664e-09,-1.6268e-07,876.8,5.1864e-10,2.3678e-08,-0.022322,6.8713e-15,-2.0443e-13,0.0011018,6.5169e-16,2.9755e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002665,0,0.002665,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.4962e-05,2.3559e-06,1.8414,6.4963e-05,131.73,-14.246,-3.3059e+07,-17730,5.4646e-09,-1.4936e-07,875.14,5.1551e-10,2.4615e-08,-0.02228,6.869e-15,-1.8769e-13,0.0010997,6.4777e-16,3.0932e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00267,0,0.00267,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.4826e-05,2.8588e-06,1.8358,6.4827e-05,131.79,-14.218,-3.3837e+07,-17696,5.4628e-09,-1.3604e-07,873.47,5.1239e-10,2.5551e-08,-0.022237,6.8667e-15,-1.7095e-13,0.0010976,6.4384e-16,3.2109e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002675,0,0.002675,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.469e-05,3.3617e-06,1.8302,6.4691e-05,131.86,-14.19,-3.4615e+07,-17662,5.461e-09,-1.2271e-07,871.81,5.0927e-10,2.6488e-08,-0.022195,6.8644e-15,-1.542e-13,0.0010956,6.3991e-16,3.3286e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00268,0,0.00268,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.4553e-05,3.8645e-06,1.8246,6.4554e-05,131.92,-14.162,-3.5392e+07,-17628,5.4591e-09,-1.0939e-07,870.15,5.0615e-10,2.7425e-08,-0.022153,6.8621e-15,-1.3746e-13,0.0010935,6.3599e-16,3.4463e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002685,0,0.002685,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.4417e-05,4.3674e-06,1.819,6.4418e-05,131.98,-14.134,-3.617e+07,-17595,5.4573e-09,-9.6065e-08,868.49,5.0302e-10,2.8361e-08,-0.02211,6.8598e-15,-1.2072e-13,0.0010914,6.3206e-16,3.564e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00269,0,0.00269,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.4281e-05,4.8702e-06,1.8134,6.4282e-05,132.04,-14.106,-3.6947e+07,-17561,5.4555e-09,-8.2741e-08,866.82,4.999e-10,2.9298e-08,-0.022068,6.8575e-15,-1.0398e-13,0.0010893,6.2813e-16,3.6817e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002695,0,0.002695,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.4144e-05,5.3731e-06,1.8078,6.4145e-05,132.11,-14.078,-3.7725e+07,-17527,5.4537e-09,-6.9418e-08,865.16,4.9678e-10,3.0234e-08,-0.022026,6.8551e-15,-8.7233e-14,0.0010872,6.242e-16,3.7994e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.0027,0,0.0027,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.4008e-05,5.876e-06,1.8022,6.4009e-05,132.17,-14.051,-3.8503e+07,-17494,5.4518e-09,-5.6094e-08,863.5,4.9365e-10,3.1171e-08,-0.021983,6.8528e-15,-7.049e-14,0.0010851,6.2028e-16,3.9171e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002705,0,0.002705,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.3872e-05,6.3788e-06,1.7967,6.3873e-05,132.23,-14.023,-3.928e+07,-17460,5.45e-09,-4.277e-08,861.84,4.9053e-10,3.2108e-08,-0.021941,6.8505e-15,-5.3747e-14,0.001083,6.1635e-16,4.0348e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00271,0,0.00271,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.3735e-05,6.8817e-06,1.7911,6.3736e-05,132.3,-13.995,-4.0058e+07,-17426,5.4482e-09,-2.9447e-08,860.17,4.8741e-10,3.3044e-08,-0.021899,6.8482e-15,-3.7004e-14,0.0010809,6.1242e-16,4.1524e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002715,0,0.002715,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.3599e-05,7.3845e-06,1.7855,6.36e-05,132.36,-13.967,-4.0836e+07,-17393,5.4464e-09,-1.6123e-08,858.51,4.8428e-10,3.3981e-08,-0.021856,6.8459e-15,-2.0261e-14,0.0010788,6.085e-16,4.2701e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00272,0,0.00272,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.3463e-05,7.8874e-06,1.7799,6.3463e-05,132.42,-13.939,-4.1613e+07,-17359,5.4446e-09,-2.799e-09,856.85,4.8116e-10,3.4917e-08,-0.021814,6.8436e-15,-3.5174e-15,0.0010767,6.0457e-16,4.3878e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002725,0,0.002725,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.3326e-05,8.3902e-06,1.7743,6.3327e-05,132.48,-13.911,-4.2391e+07,-17325,5.4427e-09,1.0524e-08,855.19,4.7804e-10,3.5854e-08,-0.021772,6.8413e-15,1.3225e-14,0.0010747,6.0064e-16,4.5055e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00273,0,0.00273,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.319e-05,8.8931e-06,1.7687,6.3191e-05,132.55,-13.883,-4.3168e+07,-17292,5.4409e-09,2.3848e-08,853.53,4.7491e-10,3.679e-08,-0.021729,6.839e-15,2.9968e-14,0.0010726,5.9671e-16,4.6232e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002735,0,0.002735,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.3054e-05,9.396e-06,1.7631,6.3054e-05,132.61,-13.855,-4.3946e+07,-17258,5.4391e-09,3.7172e-08,851.86,4.7179e-10,3.7727e-08,-0.021687,6.8366e-15,4.6711e-14,0.0010705,5.9279e-16,4.7409e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00274,0,0.00274,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.2917e-05,9.8988e-06,1.7575,6.2918e-05,132.67,-13.828,-4.4724e+07,-17224,5.4373e-09,5.0495e-08,850.2,4.6867e-10,3.8664e-08,-0.021645,6.8343e-15,6.3454e-14,0.0010684,5.8886e-16,4.8586e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002745,0,0.002745,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.2781e-05,1.0402e-05,1.7519,6.2782e-05,132.73,-13.8,-4.5501e+07,-17191,5.4355e-09,6.3819e-08,848.54,4.6554e-10,3.96e-08,-0.021602,6.832e-15,8.0198e-14,0.0010663,5.8493e-16,4.9763e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00275,0,0.00275,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.2645e-05,1.0905e-05,1.7463,6.2645e-05,132.8,-13.772,-4.6279e+07,-17157,5.4336e-09,7.7143e-08,846.88,4.6242e-10,4.0537e-08,-0.02156,6.8297e-15,9.6941e-14,0.0010642,5.81e-16,5.094e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002755,0,0.002755,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.2509e-05,1.1407e-05,1.7407,6.2509e-05,132.86,-13.744,-4.7057e+07,-17123,5.4318e-09,9.0466e-08,845.21,4.593e-10,4.1473e-08,-0.021518,6.8274e-15,1.1368e-13,0.0010621,5.7708e-16,5.2117e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00276,0,0.00276,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.2372e-05,1.191e-05,1.7351,6.2373e-05,132.92,-13.716,-4.7834e+07,-17090,5.43e-09,1.0379e-07,843.55,4.5617e-10,4.241e-08,-0.021475,6.8251e-15,1.3043e-13,0.00106,5.7315e-16,5.3294e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002765,0,0.002765,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.2236e-05,1.2413e-05,1.7295,6.2236e-05,132.99,-13.688,-4.8612e+07,-17056,5.4282e-09,1.1711e-07,841.89,4.5305e-10,4.3347e-08,-0.021433,6.8228e-15,1.4717e-13,0.0010579,5.6922e-16,5.4471e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00277,0,0.00277,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.21e-05,1.2916e-05,1.7239,6.21e-05,133.05,-13.66,-4.939e+07,-17022,5.4264e-09,1.3044e-07,840.23,4.4993e-10,4.4283e-08,-0.021391,6.8204e-15,1.6391e-13,0.0010559,5.653e-16,5.5648e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002775,0,0.002775,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.1963e-05,1.3419e-05,1.7183,6.1964e-05,133.11,-13.633,-5.0167e+07,-16989,5.4245e-09,1.4376e-07,838.56,4.4681e-10,4.522e-08,-0.021348,6.8181e-15,1.8066e-13,0.0010538,5.6137e-16,5.6825e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00278,0,0.00278,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.1827e-05,1.3922e-05,1.7127,6.1827e-05,133.17,-13.605,-5.0945e+07,-16955,5.4227e-09,1.5709e-07,836.9,4.4368e-10,4.6156e-08,-0.021306,6.8158e-15,1.974e-13,0.0010517,5.5744e-16,5.8002e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002785,0,0.002785,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.1691e-05,1.4425e-05,1.7071,6.1691e-05,133.24,-13.577,-5.1722e+07,-16921,5.4209e-09,1.7041e-07,835.24,4.4056e-10,4.7093e-08,-0.021264,6.8135e-15,2.1414e-13,0.0010496,5.5352e-16,5.9179e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.00279,0,0.00279,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.1554e-05,1.4927e-05,1.7015,6.1555e-05,133.3,-13.549,-5.25e+07,-16888,5.4191e-09,1.8373e-07,833.58,4.3744e-10,4.8029e-08,-0.021221,6.8112e-15,2.3088e-13,0.0010475,5.4959e-16,6.0356e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002795,0,0.002795,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.1418e-05,1.543e-05,1.6959,6.1418e-05,133.36,-13.521,-5.3278e+07,-16854,5.4172e-09,1.9706e-07,831.91,4.3431e-10,4.8966e-08,-0.021179,6.8089e-15,2.4763e-13,0.0010454,5.4566e-16,6.1532e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.0028,0,0.0028,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.1282e-05,1.5933e-05,1.6903,6.1282e-05,133.43,-13.493,-5.4055e+07,-16820,5.4154e-09,2.1038e-07,830.25,4.3119e-10,4.9903e-08,-0.021137,6.8066e-15,2.6437e-13,0.0010433,5.4173e-16,6.2709e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5201e-05,4.9463e-06,1.9093,14.256,144.75,-7.0607,0,-18043,1777.1,3.6844e-07,890.62,-87.719,4.8697e-06,-0.022674,0.0022332,4.6299e-13,0.0011192,-0.00011023,6.1195e-12,0,0,0,0,1,0.002805,0,0.002805,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-6.1145e-05,1.6436e-05,1.6847,6.1146e-05,133.49,-13.465,-5.4833e+07,-16786,5.4136e-09,2.237e-07,828.59,4.2807e-10,5.0839e-08,-0.021095,6.8043e-15,2.8111e-13,0.0010412,5.3781e-16,6.3886e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5284e-05,4.0903e-06,1.9093,11.475,116.5,-19.201,0,-18043,1777.1,1.7297e-06,890.62,-87.719,5.7914e-06,-0.022674,0.0022332,2.1737e-12,0.0011192,-0.00011023,7.2777e-12,0,0,0,0,1,0.00281,0,0.00281,0.005
