"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","surface current im:0","surface current im:1","surface current im:2","surface current re:0","surface current re:1","surface current re:2","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,-4.9777e-13,9.7973e-05,-0.00017356,5.5294e-13,4.0225e-05,0.00019168,3.5244e-07,4.2272,-5.6909,1.0039e-07,127.86,-8.2312,-1341,-19043,-5.2768e-08,-1.1977e-06,939.97,-2.1941e-08,-7.3503e-07,-0.02393,-6.6312e-14,-1.5051e-12,0.0011812,-2.7572e-14,-9.2367e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002475,0,0.002475,0.005
0,0,-4.8981e-13,9.6549e-05,-0.00017104,5.4135e-13,3.9639e-05,0.0001889,3.474e-07,4.2476,-5.68,9.6709e-08,127.9,-8.214,-1722.8,-19009,-5.1923e-08,-1.1771e-06,938.31,-2.1615e-08,-7.2256e-07,-0.023888,-6.5249e-14,-1.4791e-12,0.0011791,-2.7162e-14,-9.0799e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.35104,3.5703,-4.2777,11.338,115.11,-13.886,0,-18043,1777.1,0.0012266,890.62,-87.719,-0.00060058,-0.022674,0.0022332,1.5415e-09,0.0011192,-0.00011023,-7.5472e-10,1,0.00248,0,0.00248,0.005
0,0,-4.8184e-13,9.5125e-05,-0.00016852,5.2975e-13,3.9054e-05,0.00018612,3.4235e-07,4.2681,-5.6692,9.3026e-08,127.94,-8.1969,-2104.5,-18976,-5.1077e-08,-1.1564e-06,936.65,-2.1289e-08,-7.1008e-07,-0.023846,-6.4186e-14,-1.4532e-12,0.001177,-2.6752e-14,-8.9231e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.35104,3.5703,-4.2777,11.338,115.11,-13.886,0,-18043,1777.1,0.0012266,890.62,-87.719,-0.00060058,-0.022674,0.0022332,1.5415e-09,0.0011192,-0.00011023,-7.5472e-10,1,0.002485,0,0.002485,0.005
0,0,-4.7388e-13,9.3701e-05,-0.000166,5.1815e-13,3.8468e-05,0.00018334,3.3731e-07,4.2886,-5.6583,8.9343e-08,127.98,-8.1798,-2486.3,-18942,-5.0231e-08,-1.1357e-06,934.98,-2.0962e-08,-6.976e-07,-0.023803,-6.3123e-14,-1.4272e-12,0.0011749,-2.6342e-14,-8.7664e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.35104,3.5703,-4.2777,11.338,115.11,-13.886,0,-18043,1777.1,0.0012266,890.62,-87.719,-0.00060058,-0.022674,0.0022332,1.5415e-09,0.0011192,-0.00011023,-7.5472e-10,1,0.00249,0,0.00249,0.005
0,0,-4.6591e-13,9.2278e-05,-0.00016347,5.0655e-13,3.7883e-05,0.00018055,3.3226e-07,4.3091,-5.6475,8.566e-08,128.01,-8.1627,-2868.1,-18908,-4.9385e-08,-1.1151e-06,933.32,-2.0636e-08,-6.8513e-07,-0.023761,-6.206e-14,-1.4013e-12,0.0011728,-2.5932e-14,-8.6096e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.35104,3.5703,-4.2777,11.338,115.11,-13.886,0,-18043,1777.1,0.0012266,890.62,-87.719,-0.00060058,-0.022674,0.0022332,1.5415e-09,0.0011192,-0.00011023,-7.5472e-10,1,0.002495,0,0.002495,0.005
0,0,-4.5795e-13,9.0854e-05,-0.00016095,4.9495e-13,3.7298e-05,0.00017777,3.2722e-07,4.3296,-5.6367,8.1977e-08,128.05,-8.1455,-3249.9,-18875,-4.8539e-08,-1.0944e-06,931.66,-2.031e-08,-6.7265e-07,-0.023719,-6.0997e-14,-1.3753e-12,0.0011708,-2.5523e-14,-8.4528e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.0025,0,0.0025,0.005
0,0,-4.4998e-13,8.943e-05,-0.00015843,4.8335e-13,3.6712e-05,0.00017499,3.2217e-07,4.35,-5.6258,7.8294e-08,128.09,-8.1284,-3631.6,-18841,-4.7693e-08,-1.0738e-06,930,-1.9984e-08,-6.6017e-07,-0.023676,-5.9934e-14,-1.3493e-12,0.0011687,-2.5113e-14,-8.296e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002505,0,0.002505,0.005
0,0,-4.4202e-13,8.8006e-05,-0.00015591,4.7175e-13,3.6127e-05,0.00017221,3.1713e-07,4.3705,-5.615,7.461e-08,128.12,-8.1113,-4013.4,-18807,-4.6848e-08,-1.0531e-06,928.33,-1.9658e-08,-6.477e-07,-0.023634,-5.8871e-14,-1.3234e-12,0.0011666,-2.4703e-14,-8.1392e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00251,0,0.00251,0.005
0,0,-4.3405e-13,8.6583e-05,-0.00015339,4.6016e-13,3.5541e-05,0.00016943,3.1208e-07,4.391,-5.6041,7.0927e-08,128.16,-8.0941,-4395.2,-18774,-4.6002e-08,-1.0325e-06,926.67,-1.9332e-08,-6.3522e-07,-0.023592,-5.7808e-14,-1.2974e-12,0.0011645,-2.4293e-14,-7.9824e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002515,0,0.002515,0.005
0,0,-4.2609e-13,8.5159e-05,-0.00015086,4.4856e-13,3.4956e-05,0.00016664,3.0703e-07,4.4115,-5.5933,6.7245e-08,128.2,-8.077,-4776.9,-18740,-4.5156e-08,-1.0118e-06,925.01,-1.9006e-08,-6.2274e-07,-0.023549,-5.6746e-14,-1.2715e-12,0.0011624,-2.3883e-14,-7.8256e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00252,0,0.00252,0.005
0,0,-4.1812e-13,8.3735e-05,-0.00014834,4.3696e-13,3.4371e-05,0.00016386,3.0199e-07,4.4319,-5.5824,6.3562e-08,128.24,-8.0599,-5158.7,-18706,-4.431e-08,-9.9115e-07,923.35,-1.868e-08,-6.1027e-07,-0.023507,-5.5683e-14,-1.2455e-12,0.0011603,-2.3474e-14,-7.6689e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002525,0,0.002525,0.005
0,0,-4.1016e-13,8.2311e-05,-0.00014582,4.2536e-13,3.3785e-05,0.00016108,2.9694e-07,4.4524,-5.5716,5.9878e-08,128.27,-8.0428,-5540.5,-18673,-4.3464e-08,-9.7049e-07,921.68,-1.8354e-08,-5.9779e-07,-0.023465,-5.462e-14,-1.2196e-12,0.0011582,-2.3064e-14,-7.5121e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00253,0,0.00253,0.005
0,0,-4.0219e-13,8.0888e-05,-0.0001433,4.1376e-13,3.32e-05,0.0001583,2.919e-07,4.4729,-5.5608,5.6195e-08,128.31,-8.0256,-5922.3,-18639,-4.2619e-08,-9.4984e-07,920.02,-1.8028e-08,-5.8531e-07,-0.023422,-5.3557e-14,-1.1936e-12,0.0011561,-2.2654e-14,-7.3553e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002535,0,0.002535,0.005
0,0,-3.9423e-13,7.9464e-05,-0.00014078,4.0216e-13,3.2614e-05,0.00015552,2.8685e-07,4.4934,-5.5499,5.2512e-08,128.35,-8.0085,-6304,-18605,-4.1773e-08,-9.2918e-07,918.36,-1.7701e-08,-5.7284e-07,-0.02338,-5.2494e-14,-1.1676e-12,0.001154,-2.2244e-14,-7.1985e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00254,0,0.00254,0.005
0,0,-3.8627e-13,7.804e-05,-0.00013826,3.9056e-13,3.2029e-05,0.00015274,2.8181e-07,4.5138,-5.5391,4.8829e-08,128.38,-7.9914,-6685.8,-18572,-4.0927e-08,-9.0852e-07,916.7,-1.7375e-08,-5.6036e-07,-0.023338,-5.1431e-14,-1.1417e-12,0.001152,-2.1835e-14,-7.0417e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002545,0,0.002545,0.005
0,0,-3.783e-13,7.6616e-05,-0.00013573,3.7897e-13,3.1444e-05,0.00014995,2.7676e-07,4.5343,-5.5282,4.5146e-08,128.42,-7.9742,-7067.6,-18538,-4.0081e-08,-8.8787e-07,915.03,-1.7049e-08,-5.4789e-07,-0.023295,-5.0368e-14,-1.1157e-12,0.0011499,-2.1425e-14,-6.8849e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00255,0,0.00255,0.005
0,0,-3.7034e-13,7.5193e-05,-0.00013321,3.6737e-13,3.0858e-05,0.00014717,2.7172e-07,4.5548,-5.5174,4.1463e-08,128.46,-7.9571,-7449.4,-18504,-3.9235e-08,-8.6721e-07,913.37,-1.6723e-08,-5.3541e-07,-0.023253,-4.9305e-14,-1.0898e-12,0.0011478,-2.1015e-14,-6.7281e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002555,0,0.002555,0.005
0,0,-3.6237e-13,7.3769e-05,-0.00013069,3.5577e-13,3.0273e-05,0.00014439,2.6667e-07,4.5753,-5.5065,3.778e-08,128.5,-7.94,-7831.1,-18470,-3.839e-08,-8.4655e-07,911.71,-1.6397e-08,-5.2293e-07,-0.023211,-4.8242e-14,-1.0638e-12,0.0011457,-2.0605e-14,-6.5714e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00256,0,0.00256,0.005
0,0,-3.5441e-13,7.2345e-05,-0.00012817,3.4417e-13,2.9687e-05,0.00014161,2.6163e-07,4.5958,-5.4957,3.4097e-08,128.53,-7.9229,-8212.9,-18437,-3.7544e-08,-8.2589e-07,910.05,-1.6071e-08,-5.1046e-07,-0.023168,-4.7179e-14,-1.0378e-12,0.0011436,-2.0195e-14,-6.4146e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002565,0,0.002565,0.005
0,0,-3.4644e-13,7.0921e-05,-0.00012565,3.3257e-13,2.9102e-05,0.00013883,2.5658e-07,4.6162,-5.4848,3.0414e-08,128.57,-7.9057,-8594.7,-18403,-3.6698e-08,-8.0524e-07,908.39,-1.5745e-08,-4.9798e-07,-0.023126,-4.6116e-14,-1.0119e-12,0.0011415,-1.9786e-14,-6.2578e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00257,0,0.00257,0.005
0,0,-3.3848e-13,6.9498e-05,-0.00012313,3.2097e-13,2.8516e-05,0.00013604,2.5153e-07,4.6367,-5.474,2.6731e-08,128.61,-7.8886,-8976.5,-18369,-3.5852e-08,-7.8458e-07,906.72,-1.5419e-08,-4.855e-07,-0.023084,-4.5053e-14,-9.8593e-13,0.0011394,-1.9376e-14,-6.101e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002575,0,0.002575,0.005
0,0,-3.3051e-13,6.8074e-05,-0.0001206,3.0938e-13,2.7931e-05,0.00013326,2.4649e-07,4.6572,-5.4632,2.3048e-08,128.65,-7.8715,-9358.2,-18336,-3.5006e-08,-7.6392e-07,905.06,-1.5093e-08,-4.7303e-07,-0.023041,-4.399e-14,-9.5998e-13,0.0011373,-1.8966e-14,-5.9442e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00258,0,0.00258,0.005
0,0,-3.2255e-13,6.665e-05,-0.00011808,2.9778e-13,2.7346e-05,0.00013048,2.4144e-07,4.6777,-5.4523,1.9365e-08,128.68,-7.8544,-9740,-18302,-3.416e-08,-7.4327e-07,903.4,-1.4767e-08,-4.6055e-07,-0.022999,-4.2927e-14,-9.3402e-13,0.0011352,-1.8556e-14,-5.7874e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002585,0,0.002585,0.005
0,0,-3.1458e-13,6.5227e-05,-0.00011556,2.8618e-13,2.676e-05,0.0001277,2.364e-07,4.6981,-5.4415,1.5682e-08,128.72,-7.8372,-10122,-18268,-3.3315e-08,-7.2261e-07,901.74,-1.4441e-08,-4.4807e-07,-0.022957,-4.1865e-14,-9.0806e-13,0.0011332,-1.8147e-14,-5.6306e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00259,0,0.00259,0.005
0,0,-3.0662e-13,6.3803e-05,-0.00011304,2.7458e-13,2.6175e-05,0.00012492,2.3135e-07,4.7186,-5.4306,1.1999e-08,128.76,-7.8201,-10504,-18235,-3.2469e-08,-7.0195e-07,900.07,-1.4114e-08,-4.356e-07,-0.022914,-4.0802e-14,-8.821e-13,0.0011311,-1.7737e-14,-5.4739e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002595,0,0.002595,0.005
0,0,-2.9866e-13,6.2379e-05,-0.00011052,2.6298e-13,2.5589e-05,0.00012214,2.2631e-07,4.7391,-5.4198,8.3162e-09,128.79,-7.803,-10885,-18201,-3.1623e-08,-6.813e-07,898.41,-1.3788e-08,-4.2312e-07,-0.022872,-3.9739e-14,-8.5614e-13,0.001129,-1.7327e-14,-5.3171e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.0026,0,0.0026,0.005
0,0,-2.9069e-13,6.0955e-05,-0.000108,2.5138e-13,2.5004e-05,0.00011935,2.2126e-07,4.7596,-5.4089,4.6331e-09,128.83,-7.7858,-11267,-18167,-3.0777e-08,-6.6064e-07,896.75,-1.3462e-08,-4.1064e-07,-0.02283,-3.8676e-14,-8.3018e-13,0.0011269,-1.6917e-14,-5.1603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002605,0,0.002605,0.005
0,0,-2.8273e-13,5.9532e-05,-0.00010547,2.3978e-13,2.4419e-05,0.00011657,2.1622e-07,4.78,-5.3981,9.5027e-10,128.87,-7.7687,-11649,-18134,-2.9931e-08,-6.3998e-07,895.09,-1.3136e-08,-3.9817e-07,-0.022787,-3.7613e-14,-8.0423e-13,0.0011248,-1.6507e-14,-5.0035e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00261,0,0.00261,0.005
0,0,-2.7476e-13,5.8108e-05,-0.00010295,2.2819e-13,2.3833e-05,0.00011379,2.1117e-07,4.8005,-5.3873,-2.7328e-09,128.91,-7.7516,-12031,-18100,-2.9086e-08,-6.1933e-07,893.42,-1.281e-08,-3.8569e-07,-0.022745,-3.655e-14,-7.7827e-13,0.0011227,-1.6098e-14,-4.8467e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002615,0,0.002615,0.005
0,0,-2.668e-13,5.6684e-05,-0.00010043,2.1659e-13,2.3248e-05,0.00011101,2.0613e-07,4.821,-5.3764,-6.4158e-09,128.94,-7.7345,-12412,-18066,-2.824e-08,-5.9867e-07,891.76,-1.2484e-08,-3.7321e-07,-0.022703,-3.5487e-14,-7.5231e-13,0.0011206,-1.5688e-14,-4.6899e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00262,0,0.00262,0.005
0,0,-2.5883e-13,5.526e-05,-9.7909e-05,2.0499e-13,2.2662e-05,0.00010823,2.0108e-07,4.8415,-5.3656,-1.0099e-08,128.98,-7.7173,-12794,-18033,-2.7394e-08,-5.7801e-07,890.1,-1.2158e-08,-3.6074e-07,-0.02266,-3.4424e-14,-7.2635e-13,0.0011185,-1.5278e-14,-4.5331e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002625,0,0.002625,0.005
0,0,-2.5087e-13,5.3837e-05,-9.5387e-05,1.9339e-13,2.2077e-05,0.00010544,1.9604e-07,4.862,-5.3547,-1.3782e-08,129.02,-7.7002,-13176,-17999,-2.6548e-08,-5.5736e-07,888.44,-1.1832e-08,-3.4826e-07,-0.022618,-3.3361e-14,-7.0039e-13,0.0011164,-1.4868e-14,-4.3764e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00263,0,0.00263,0.005
0,0,-2.429e-13,5.2413e-05,-9.2865e-05,1.8179e-13,2.1492e-05,0.00010266,1.9099e-07,4.8824,-5.3439,-1.7465e-08,129.06,-7.6831,-13558,-17965,-2.5702e-08,-5.367e-07,886.77,-1.1506e-08,-3.3578e-07,-0.022576,-3.2298e-14,-6.7444e-13,0.0011144,-1.4458e-14,-4.2196e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002635,0,0.002635,0.005
0,0,-2.3494e-13,5.0989e-05,-9.0344e-05,1.7019e-13,2.0906e-05,9.9881e-05,1.8594e-07,4.9029,-5.333,-2.1148e-08,129.09,-7.666,-13939,-17932,-2.4856e-08,-5.1604e-07,885.11,-1.118e-08,-3.2331e-07,-0.022534,-3.1235e-14,-6.4848e-13,0.0011123,-1.4049e-14,-4.0628e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00264,0,0.00264,0.005
0,0,-2.2697e-13,4.9565e-05,-8.7822e-05,1.5859e-13,2.0321e-05,9.7099e-05,1.809e-07,4.9234,-5.3222,-2.4831e-08,129.13,-7.6488,-14321,-17898,-2.4011e-08,-4.9539e-07,883.45,-1.0854e-08,-3.1083e-07,-0.022491,-3.0172e-14,-6.2252e-13,0.0011102,-1.3639e-14,-3.906e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002645,0,0.002645,0.005
0,0,-2.1901e-13,4.8142e-05,-8.53e-05,1.47e-13,1.9735e-05,9.4318e-05,1.7585e-07,4.9439,-5.3113,-2.8514e-08,129.17,-7.6317,-14703,-17864,-2.3165e-08,-4.7473e-07,881.79,-1.0527e-08,-2.9835e-07,-0.022449,-2.9109e-14,-5.9656e-13,0.0011081,-1.3229e-14,-3.7492e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00265,0,0.00265,0.005
0,0,-2.1104e-13,4.6718e-05,-8.2779e-05,1.354e-13,1.915e-05,9.1536e-05,1.7081e-07,4.9643,-5.3005,-3.2197e-08,129.2,-7.6146,-15085,-17831,-2.2319e-08,-4.5407e-07,880.12,-1.0201e-08,-2.8588e-07,-0.022407,-2.8046e-14,-5.706e-13,0.001106,-1.2819e-14,-3.5924e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002655,0,0.002655,0.005
0,0,-2.0308e-13,4.5294e-05,-8.0257e-05,1.238e-13,1.8564e-05,8.8754e-05,1.6576e-07,4.9848,-5.2897,-3.588e-08,129.24,-7.5974,-15467,-17797,-2.1473e-08,-4.3342e-07,878.46,-9.8752e-09,-2.734e-07,-0.022364,-2.6984e-14,-5.4465e-13,0.0011039,-1.241e-14,-3.4357e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00266,0,0.00266,0.005
0,0,-1.9512e-13,4.387e-05,-7.7735e-05,1.122e-13,1.7979e-05,8.5972e-05,1.6072e-07,5.0053,-5.2788,-3.9563e-08,129.28,-7.5803,-15848,-17763,-2.0627e-08,-4.1276e-07,876.8,-9.5491e-09,-2.6092e-07,-0.022322,-2.5921e-14,-5.1869e-13,0.0011018,-1.2e-14,-3.2789e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002665,0,0.002665,0.005
0,0,-1.8715e-13,4.2447e-05,-7.5213e-05,1.006e-13,1.7394e-05,8.319e-05,1.5567e-07,5.0258,-5.268,-4.3246e-08,129.32,-7.5632,-16230,-17730,-1.9782e-08,-3.921e-07,875.14,-9.2231e-09,-2.4845e-07,-0.02228,-2.4858e-14,-4.9273e-13,0.0010997,-1.159e-14,-3.1221e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.00267,0,0.00267,0.005
0,0,-1.7919e-13,4.1023e-05,-7.2692e-05,8.9004e-14,1.6808e-05,8.0409e-05,1.5063e-07,5.0463,-5.2571,-4.6929e-08,129.35,-7.5461,-16612,-17696,-1.8936e-08,-3.7145e-07,873.47,-8.897e-09,-2.3597e-07,-0.022237,-2.3795e-14,-4.6677e-13,0.0010976,-1.118e-14,-2.9653e-13,0,0,0,0,0,0,0,0,0,0,0,0,0.69313,7.0472,-6.4622,13.87,140.8,1.6709,0,-18043,1777.1,0.0012112,890.62,-87.719,-0.0002429,-0.022674,0.0022332,1.522e-09,0.0011192,-0.00011023,-3.0524e-10,1,0.002675,0,0.002675,0.005
