1 1 25   5.00000000000E-003  2.50000000000E-002  0.00000000000E+000  2.19929643528E-005  0.00000000000E+000  5.27358768463E-009  8.79722120136E-003  0.00000000000E+000  0.00000000000E+000  1.78104896724E+000
1 1 26   5.20000000000E-003  2.50000000000E-002  0.00000000000E+000  2.28726887918E-005  0.00000000000E+000  3.65196628969E-009  8.79722742714E-003  0.00000000000E+000  0.00000000000E+000  1.89445652911E+000
1 1 49   9.80000000000E-003  2.50000000000E-002  0.00000000000E+000  4.31067298312E-005  0.00000000000E+000  4.45040556948E-008  8.79744277038E-003  0.00000000000E+000  0.00000000000E+000  6.60331770774E+000
1 1 50   1.00000000000E-002  2.50000000000E-002  0.00000000000E+000  4.39865030279E-005  0.00000000000E+000  4.22345234753E-008  8.79745752385E-003  0.00000000000E+000  0.00000000000E+000  6.89620128319E+000
1 1 51   1.02000000000E-002  2.50000000000E-002  0.00000000000E+000  4.48662762245E-005  0.00000000000E+000  3.99649912558E-008  8.79747227732E-003  0.00000000000E+000  0.00000000000E+000  7.18908485864E+000
1 1 52   1.04000000000E-002  2.50000000000E-002  0.00000000000E+000  4.57460494212E-005  0.00000000000E+000  3.76954590364E-008  8.79748703079E-003  0.00000000000E+000  0.00000000000E+000  7.48196843408E+000
1 1 27   5.40000000000E-003  2.50000000000E-002  0.00000000000E+000  2.37524118125E-005  0.00000000000E+000  3.32151398359E-009  8.79723314480E-003  0.00000000000E+000  0.00000000000E+000  2.00914232813E+000
1 1 103   2.06000000000E-002  2.50000000000E-002  0.00000000000E+000  9.06175303909E-005  0.00000000000E+000  4.95096246152E-008  8.79849375290E-003  0.00000000000E+000  0.00000000000E+000  2.91188228708E+001
1 1 140   2.80000000000E-002  2.50000000000E-002  0.00000000000E+000  1.23177434615E-004  0.00000000000E+000  2.37246875097E-008  8.79962306746E-003  0.00000000000E+000  0.00000000000E+000  5.37856793348E+001
1 1 75   1.50000000000E-002  2.50000000000E-002  0.00000000000E+000  6.59812321217E-005  0.00000000000E+000  7.69016573008E-008  8.79786004338E-003  0.00000000000E+000  0.00000000000E+000  1.54424073681E+001
1 1 76   1.52000000000E-002  2.50000000000E-002  0.00000000000E+000  6.68610693405E-005  0.00000000000E+000  7.14369500250E-008  8.79788034553E-003  0.00000000000E+000  0.00000000000E+000  1.58740561388E+001
1 1 77   1.54000000000E-002  2.50000000000E-002  0.00000000000E+000  6.77409065593E-005  0.00000000000E+000  6.59722427491E-008  8.79790064769E-003  0.00000000000E+000  0.00000000000E+000  1.63057049095E+001
1 1 78   1.56000000000E-002  2.50000000000E-002  0.00000000000E+000  6.86207437781E-005  0.00000000000E+000  6.05075354733E-008  8.79792094985E-003  0.00000000000E+000  0.00000000000E+000  1.67373536803E+001
1 1 79   1.58000000000E-002  2.50000000000E-002  0.00000000000E+000  6.95005809969E-005  0.00000000000E+000  5.50428281975E-008  8.79794125201E-003  0.00000000000E+000  0.00000000000E+000  1.71690024510E+001
1 1 150   3.00000000000E-002  2.50000000000E-002  0.00000000000E+000  1.31978551344E-004  0.00000000000E+000  2.37494303712E-008  8.79998103397E-003  0.00000000000E+000  0.00000000000E+000  6.17482326459E+001
1 1 39   7.80000000000E-003  2.50000000000E-002  0.00000000000E+000  3.43092129057E-005  0.00000000000E+000  5.26149114495E-008  8.79732815422E-003  0.00000000000E+000  0.00000000000E+000  4.19444648522E+000
1 1 40   8.00000000000E-003  2.50000000000E-002  0.00000000000E+000  3.51889659777E-005  0.00000000000E+000  4.89658103835E-008  8.79734008953E-003  0.00000000000E+000  0.00000000000E+000  4.43000601726E+000
1 1 41   8.20000000000E-003  2.50000000000E-002  0.00000000000E+000  3.60687190498E-005  0.00000000000E+000  4.53167093175E-008  8.79735202484E-003  0.00000000000E+000  0.00000000000E+000  4.66556554931E+000
1 1 42   8.40000000000E-003  2.50000000000E-002  0.00000000000E+000  3.69484721218E-005  0.00000000000E+000  4.16676082515E-008  8.79736396015E-003  0.00000000000E+000  0.00000000000E+000  4.90112508135E+000
1 1 43   8.60000000000E-003  2.50000000000E-002  0.00000000000E+000  3.78282251938E-005  0.00000000000E+000  3.80185071855E-008  8.79737589545E-003  0.00000000000E+000  0.00000000000E+000  5.13668461339E+000
1 1 44   8.80000000000E-003  2.50000000000E-002  0.00000000000E+000  3.87079782659E-005  0.00000000000E+000  3.43694061196E-008  8.79738783076E-003  0.00000000000E+000  0.00000000000E+000  5.37224414543E+000
1 1 124   2.48000000000E-002  2.50000000000E-002  0.00000000000E+000  1.09096704842E-004  0.00000000000E+000  1.96756744022E-008  8.79909392639E-003  0.00000000000E+000  0.00000000000E+000  4.21976615515E+001
1 1 65   1.30000000000E-002  2.50000000000E-002  0.00000000000E+000  5.71831781012E-005  0.00000000000E+000  2.20358031090E-008  8.79768283925E-003  0.00000000000E+000  0.00000000000E+000  1.16214682000E+001
1 1 66   1.32000000000E-002  2.50000000000E-002  0.00000000000E+000  5.80629614702E-005  0.00000000000E+000  2.48399530820E-008  8.79769808362E-003  0.00000000000E+000  0.00000000000E+000  1.19644646526E+001
1 1 94   1.88000000000E-002  2.50000000000E-002  0.00000000000E+000  8.26984386659E-005  0.00000000000E+000  3.89886620834E-008  8.79826921045E-003  0.00000000000E+000  0.00000000000E+000  2.42659626103E+001
1 1 95   1.90000000000E-002  2.50000000000E-002  0.00000000000E+000  8.35783151759E-005  0.00000000000E+000  4.22470562462E-008  8.79829251633E-003  0.00000000000E+000  0.00000000000E+000  2.47773292392E+001
1 1 96   1.92000000000E-002  2.50000000000E-002  0.00000000000E+000  8.44581916859E-005  0.00000000000E+000  4.55054504091E-008  8.79831582221E-003  0.00000000000E+000  0.00000000000E+000  2.52886958681E+001
1 1 119   2.38000000000E-002  2.50000000000E-002  0.00000000000E+000  1.04696716962E-004  0.00000000000E+000  7.01291136547E-008  8.79894432219E-003  0.00000000000E+000  0.00000000000E+000  3.88644799840E+001
1 1 120   2.40000000000E-002  2.50000000000E-002  0.00000000000E+000  1.05576713339E-004  0.00000000000E+000  5.48540911025E-008  8.79897411974E-003  0.00000000000E+000  0.00000000000E+000  3.95277057022E+001
1 1 121   2.42000000000E-002  2.50000000000E-002  0.00000000000E+000  1.06456709717E-004  0.00000000000E+000  3.95790685503E-008  8.79900391728E-003  0.00000000000E+000  0.00000000000E+000  4.01909314203E+001
1 1 122   2.44000000000E-002  2.50000000000E-002  0.00000000000E+000  1.07336706095E-004  0.00000000000E+000  2.43040459980E-008  8.79903371482E-003  0.00000000000E+000  0.00000000000E+000  4.08541571385E+001
1 1 100   2.00000000000E-002  2.50000000000E-002  0.00000000000E+000  8.79778101497E-005  0.00000000000E+000  3.54455291958E-008  8.79841737116E-003  0.00000000000E+000  0.00000000000E+000  2.74607255575E+001
1 1 101   2.02000000000E-002  2.50000000000E-002  0.00000000000E+000  8.88577076286E-005  0.00000000000E+000  4.42022421363E-008  8.79844209891E-003  0.00000000000E+000  0.00000000000E+000  2.80040872521E+001
1 1 102   2.04000000000E-002  2.50000000000E-002  0.00000000000E+000  8.97376051076E-005  0.00000000000E+000  5.29589550768E-008  8.79846682665E-003  0.00000000000E+000  0.00000000000E+000  2.85474489468E+001
1 1 97   1.94000000000E-002  2.50000000000E-002  0.00000000000E+000  8.53380932028E-005  0.00000000000E+000  4.28644386293E-008  8.79834099014E-003  0.00000000000E+000  0.00000000000E+000  2.58275620401E+001
1 1 98   1.96000000000E-002  2.50000000000E-002  0.00000000000E+000  8.62179998555E-005  0.00000000000E+000  3.90118327904E-008  8.79836654048E-003  0.00000000000E+000  0.00000000000E+000  2.63720759474E+001
1 1 99   1.98000000000E-002  2.50000000000E-002  0.00000000000E+000  8.70979065082E-005  0.00000000000E+000  3.51592269514E-008  8.79839209083E-003  0.00000000000E+000  0.00000000000E+000  2.69165898548E+001
1 1 148   2.96000000000E-002  2.50000000000E-002  0.00000000000E+000  1.30218283159E-004  0.00000000000E+000  4.61306781047E-008  8.79990703605E-003  0.00000000000E+000  0.00000000000E+000  6.01134620775E+001
1 1 149   2.98000000000E-002  2.50000000000E-002  0.00000000000E+000  1.31098420388E-004  0.00000000000E+000  2.67483379176E-008  8.79994432206E-003  0.00000000000E+000  0.00000000000E+000  6.09311293288E+001
1 1 69   1.38000000000E-002  2.50000000000E-002  0.00000000000E+000  6.07023839572E-005  0.00000000000E+000  2.86694267003E-008  8.79775287190E-003  0.00000000000E+000  0.00000000000E+000  1.31007771818E+001
1 1 70   1.40000000000E-002  2.50000000000E-002  0.00000000000E+000  6.15821896090E-005  0.00000000000E+000  3.78070327267E-008  8.79777053522E-003  0.00000000000E+000  0.00000000000E+000  1.34876816340E+001
1 1 71   1.42000000000E-002  2.50000000000E-002  0.00000000000E+000  6.24619952609E-005  0.00000000000E+000  4.69446387531E-008  8.79778819855E-003  0.00000000000E+000  0.00000000000E+000  1.38745860863E+001
1 1 72   1.44000000000E-002  2.50000000000E-002  0.00000000000E+000  6.33418009127E-005  0.00000000000E+000  5.60822447794E-008  8.79780586188E-003  0.00000000000E+000  0.00000000000E+000  1.42614905386E+001
1 1 73   1.46000000000E-002  2.50000000000E-002  0.00000000000E+000  6.42216065646E-005  0.00000000000E+000  6.52198508058E-008  8.79782352521E-003  0.00000000000E+000  0.00000000000E+000  1.46483949909E+001
1 1 74   1.48000000000E-002  2.50000000000E-002  0.00000000000E+000  6.51014122164E-005  0.00000000000E+000  7.43574568321E-008  8.79784118853E-003  0.00000000000E+000  0.00000000000E+000  1.50352994431E+001
1 1 67   1.34000000000E-002  2.50000000000E-002  0.00000000000E+000  5.89427561161E-005  0.00000000000E+000  2.65724985479E-008  8.79771475582E-003  0.00000000000E+000  0.00000000000E+000  1.23236803797E+001
1 1 68   1.36000000000E-002  2.50000000000E-002  0.00000000000E+000  5.98225713358E-005  0.00000000000E+000  2.63499736431E-008  8.79773403300E-003  0.00000000000E+000  0.00000000000E+000  1.27124870826E+001
1 1 181   3.62000000000E-002  2.50000000000E-002  0.00000000000E+000  1.59265584958E-004  0.00000000000E+000  3.62777521431E-008  8.80118247639E-003  0.00000000000E+000  0.00000000000E+000  8.99186964977E+001
1 1 182   3.64000000000E-002  2.50000000000E-002  0.00000000000E+000  1.60145902032E-004  0.00000000000E+000  4.15672140319E-008  8.80122192679E-003  0.00000000000E+000  0.00000000000E+000  9.09146500431E+001
1 1 29   5.80000000000E-003  2.50000000000E-002  0.00000000000E+000  2.55118763115E-005  0.00000000000E+000  9.60992260205E-009  8.79724876573E-003  0.00000000000E+000  0.00000000000E+000  2.35201636368E+000
1 1 30   6.00000000000E-003  2.50000000000E-002  0.00000000000E+000  2.63916081473E-005  0.00000000000E+000  1.46572081514E-008  8.79725632915E-003  0.00000000000E+000  0.00000000000E+000  2.53143869392E+000
1 1 31   6.20000000000E-003  2.50000000000E-002  0.00000000000E+000  2.72713399831E-005  0.00000000000E+000  1.97044937008E-008  8.79726389257E-003  0.00000000000E+000  0.00000000000E+000  2.71086102416E+000
1 1 32   6.40000000000E-003  2.50000000000E-002  0.00000000000E+000  2.81510718189E-005  0.00000000000E+000  2.47517792502E-008  8.79727145599E-003  0.00000000000E+000  0.00000000000E+000  2.89028335440E+000
1 1 33   6.60000000000E-003  2.50000000000E-002  0.00000000000E+000  2.90308036547E-005  0.00000000000E+000  2.97990647996E-008  8.79727901941E-003  0.00000000000E+000  0.00000000000E+000  3.06970568463E+000
1 1 34   6.80000000000E-003  2.50000000000E-002  0.00000000000E+000  2.99105354905E-005  0.00000000000E+000  3.48463503490E-008  8.79728658284E-003  0.00000000000E+000  0.00000000000E+000  3.24912801487E+000
1 1 35   7.00000000000E-003  2.50000000000E-002  0.00000000000E+000  3.07902673263E-005  0.00000000000E+000  3.98936358984E-008  8.79729414626E-003  0.00000000000E+000  0.00000000000E+000  3.42855034511E+000
1 1 36   7.20000000000E-003  2.50000000000E-002  0.00000000000E+000  3.16699991621E-005  0.00000000000E+000  4.49409214478E-008  8.79730170968E-003  0.00000000000E+000  0.00000000000E+000  3.60797267534E+000
1 1 37   7.40000000000E-003  2.50000000000E-002  0.00000000000E+000  3.25497309979E-005  0.00000000000E+000  4.99882069972E-008  8.79730927310E-003  0.00000000000E+000  0.00000000000E+000  3.78739500558E+000
1 1 38   7.60000000000E-003  2.50000000000E-002  0.00000000000E+000  3.34294628337E-005  0.00000000000E+000  5.50354925465E-008  8.79731683652E-003  0.00000000000E+000  0.00000000000E+000  3.96681733582E+000
1 1 28   5.60000000000E-003  2.50000000000E-002  0.00000000000E+000  2.46321443001E-005  0.00000000000E+000  4.68885367646E-009  8.79724114702E-003  0.00000000000E+000  0.00000000000E+000  2.17251251883E+000
1 1 167   3.34000000000E-002  2.50000000000E-002  0.00000000000E+000  1.46941720301E-004  0.00000000000E+000  4.91844263943E-008  8.80063018872E-003  0.00000000000E+000  0.00000000000E+000  7.65412464293E+001
1 1 195   3.90000000000E-002  2.50000000000E-002  0.00000000000E+000  1.71590543864E-004  0.00000000000E+000  2.65192739315E-007  8.80174194760E-003  0.00000000000E+000  0.00000000000E+000  1.04372419214E+002
1 1 196   3.92000000000E-002  2.50000000000E-002  0.00000000000E+000  1.72470941128E-004  0.00000000000E+000  3.33029454663E-007  8.80182112514E-003  0.00000000000E+000  0.00000000000E+000  1.05445168270E+002
1 1 183   3.66000000000E-002  2.50000000000E-002  0.00000000000E+000  1.61026227034E-004  0.00000000000E+000  3.63023560409E-008  8.80126167194E-003  0.00000000000E+000  0.00000000000E+000  9.19171460198E+001
1 1 168   3.36000000000E-002  2.50000000000E-002  0.00000000000E+000  1.47821960469E-004  0.00000000000E+000  4.30211680998E-008  8.80066934384E-003  0.00000000000E+000  0.00000000000E+000  7.74617855398E+001
1 1 169   3.38000000000E-002  2.50000000000E-002  0.00000000000E+000  1.48702207966E-004  0.00000000000E+000  3.08826958295E-008  8.80070912864E-003  0.00000000000E+000  0.00000000000E+000  7.83872304059E+001
1 1 91   1.82000000000E-002  2.50000000000E-002  0.00000000000E+000  8.00587875495E-005  0.00000000000E+000  6.24449428127E-008  8.79819675540E-003  0.00000000000E+000  0.00000000000E+000  2.27310233513E+001
1 1 92   1.84000000000E-002  2.50000000000E-002  0.00000000000E+000  8.09386718555E-005  0.00000000000E+000  5.37017389670E-008  8.79822097767E-003  0.00000000000E+000  0.00000000000E+000  2.32426931209E+001
1 1 93   1.86000000000E-002  2.50000000000E-002  0.00000000000E+000  8.18185561614E-005  0.00000000000E+000  4.49585351213E-008  8.79824519994E-003  0.00000000000E+000  0.00000000000E+000  2.37543628905E+001
