"joule heating","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","potential:0","potential:1","potential:2","temperature","temperature loads","GeometryIds","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
15.265,3.1027e-07,0.0016892,0,-5.3083e-08,-2.6341e-07,0,295.25,-2.1272e-15,1,1,0,0,0.021,0
95,3.403e-07,0.0016892,0,-1.0196e-07,-2.4998e-07,0,295.25,-1.8061e-15,1,1,6e-05,6e-05,0.021,0
174.74,3.7033e-07,0.0016892,0,-1.5083e-07,-2.3655e-07,0,295.25,-1.4849e-15,1,1,0.00012,0.00012,0.021,0
254.47,4.0036e-07,0.0016892,0,-1.9971e-07,-2.2312e-07,0,295.25,-1.1637e-15,1,1,0.00018,0.00018,0.021,0
334.21,4.304e-07,0.0016891,0,-2.4858e-07,-2.0969e-07,0,295.25,-8.4259e-16,1,1,0.00024,0.00024,0.021,0
413.94,4.6043e-07,0.0016891,0,-2.9746e-07,-1.9626e-07,0,295.25,-5.2143e-16,1,1,0.0003,0.0003,0.021,0
493.68,4.9046e-07,0.0016891,0,-3.4633e-07,-1.8283e-07,0,295.25,-2.0027e-16,1,1,0.00036,0.00036,0.021,0
573.42,5.2049e-07,0.0016891,0,-3.9521e-07,-1.694e-07,0,295.25,1.2088e-16,1,1,0.00042,0.00042,0.021,0
653.15,5.5052e-07,0.0016891,0,-4.4408e-07,-1.5598e-07,0,295.25,4.4204e-16,1,1,0.00048,0.00048,0.021,0
732.89,5.8055e-07,0.0016891,0,-4.9296e-07,-1.4255e-07,0,295.25,7.6319e-16,1,1,0.00054,0.00054,0.021,0
812.62,6.1059e-07,0.001689,0,-5.4183e-07,-1.2912e-07,0,295.25,1.0843e-15,1,1,0.0006,0.0006,0.021,0
892.36,6.4062e-07,0.001689,0,-5.9071e-07,-1.1569e-07,0,295.25,1.4055e-15,1,1,0.00066,0.00066,0.021,0
972.1,6.7065e-07,0.001689,0,-6.3958e-07,-1.0226e-07,0,295.25,1.7267e-15,1,1,0.00072,0.00072,0.021,0
1051.8,7.0068e-07,0.001689,0,-6.8846e-07,-8.8831e-08,0,295.25,2.0478e-15,1,1,0.00078,0.00078,0.021,0
1131.6,7.3071e-07,0.001689,0,-7.3733e-07,-7.5402e-08,0,295.25,2.369e-15,1,1,0.00084,0.00084,0.021,0
1211.3,7.6074e-07,0.001689,0,-7.8621e-07,-6.1973e-08,0,295.25,2.6901e-15,1,1,0.0009,0.0009,0.021,0
1291,7.9078e-07,0.001689,0,-8.3508e-07,-4.8544e-08,0,295.25,3.0113e-15,1,1,0.00096,0.00096,0.021,0
1370.8,8.2081e-07,0.0016889,0,-8.8396e-07,-3.5115e-08,0,295.25,3.3324e-15,1,1,0.00102,0.00102,0.021,0
1450.5,8.5084e-07,0.0016889,0,-9.3283e-07,-2.1686e-08,0,295.25,3.6536e-15,1,1,0.00108,0.00108,0.021,0
1530.2,8.8087e-07,0.0016889,0,-9.8171e-07,-8.2566e-09,0,295.25,3.9748e-15,1,1,0.00114,0.00114,0.021,0
1610,9.109e-07,0.0016889,0,-1.0306e-06,5.1724e-09,0,295.25,4.2959e-15,1,1,0.0012,0.0012,0.021,0
1689.7,9.4093e-07,0.0016889,0,-1.0795e-06,1.8601e-08,0,295.25,4.6171e-15,1,1,0.00126,0.00126,0.021,0
1769.5,9.7097e-07,0.0016889,0,-1.1283e-06,3.203e-08,0,295.25,4.9382e-15,1,1,0.00132,0.00132,0.021,0
1849.2,1.001e-06,0.0016889,0,-1.1772e-06,4.5459e-08,0,295.25,5.2594e-15,1,1,0.00138,0.00138,0.021,0
1928.9,1.031e-06,0.0016888,0,-1.2261e-06,5.8888e-08,0,295.25,5.5805e-15,1,1,0.00144,0.00144,0.021,0
2008.7,1.0611e-06,0.0016888,0,-1.275e-06,7.2317e-08,0,295.25,5.9017e-15,1,1,0.0015,0.0015,0.021,0
2088.4,1.0911e-06,0.0016888,0,-1.3238e-06,8.5746e-08,0,295.25,6.2228e-15,1,1,0.00156,0.00156,0.021,0
2168.1,1.1211e-06,0.0016888,0,-1.3727e-06,9.9175e-08,0,295.25,6.544e-15,1,1,0.00162,0.00162,0.021,0
2247.9,1.1512e-06,0.0016888,0,-1.4216e-06,1.126e-07,0,295.25,6.8652e-15,1,1,0.00168,0.00168,0.021,0
2327.6,1.1812e-06,0.0016888,0,-1.4705e-06,1.2603e-07,0,295.25,7.1863e-15,1,1,0.00174,0.00174,0.021,0
2407.3,1.2112e-06,0.0016888,0,-1.5193e-06,1.3946e-07,0,295.25,7.5075e-15,1,1,0.0018,0.0018,0.021,0
2487.1,1.2413e-06,0.0016887,0,-1.5682e-06,1.5289e-07,0,295.25,7.8286e-15,1,1,0.00186,0.00186,0.021,0
2566.8,1.2713e-06,0.0016887,0,-1.6171e-06,1.6632e-07,0,295.25,8.1498e-15,1,1,0.00192,0.00192,0.021,0
2646.5,1.3013e-06,0.0016887,0,-1.666e-06,1.7975e-07,0,295.25,8.4709e-15,1,1,0.00198,0.00198,0.021,0
2726.3,1.3313e-06,0.0016887,0,-1.7148e-06,1.9318e-07,0,295.25,8.7921e-15,1,1,0.00204,0.00204,0.021,0
2806,1.3614e-06,0.0016887,0,-1.7637e-06,2.0661e-07,0,295.25,9.1132e-15,1,1,0.0021,0.0021,0.021,0
2885.8,1.3914e-06,0.0016887,0,-1.8126e-06,2.2004e-07,0,295.25,9.4344e-15,1,1,0.00216,0.00216,0.021,0
2965.5,1.4214e-06,0.0016887,0,-1.8615e-06,2.3347e-07,0,295.25,9.7556e-15,1,1,0.00222,0.00222,0.021,0
3045.2,1.4515e-06,0.0016886,0,-1.9103e-06,2.4689e-07,0,295.25,1.0077e-14,1,1,0.00228,0.00228,0.021,0
3125,1.4815e-06,0.0016886,0,-1.9592e-06,2.6032e-07,0,295.25,1.0398e-14,1,1,0.00234,0.00234,0.021,0
3204.7,1.5115e-06,0.0016886,0,-2.0081e-06,2.7375e-07,0,295.25,1.0719e-14,1,1,0.0024,0.0024,0.021,0
3284.4,1.5416e-06,0.0016886,0,-2.057e-06,2.8718e-07,0,295.25,1.104e-14,1,1,0.00246,0.00246,0.021,0
3364.2,1.5716e-06,0.0016886,0,-2.1058e-06,3.0061e-07,0,295.25,1.1361e-14,1,1,0.00252,0.00252,0.021,0
3443.9,1.6016e-06,0.0016886,0,-2.1547e-06,3.1404e-07,0,295.25,1.1682e-14,1,1,0.00258,0.00258,0.021,0
3523.6,1.6317e-06,0.0016886,0,-2.2036e-06,3.2747e-07,0,295.25,1.2004e-14,1,1,0.00264,0.00264,0.021,0
3603.4,1.6617e-06,0.0016885,0,-2.2525e-06,3.409e-07,0,295.25,1.2325e-14,1,1,0.0027,0.0027,0.021,0
3683.1,1.6917e-06,0.0016885,0,-2.3013e-06,3.5433e-07,0,295.25,1.2646e-14,1,1,0.00276,0.00276,0.021,0
3762.9,1.7218e-06,0.0016885,0,-2.3502e-06,3.6776e-07,0,295.25,1.2967e-14,1,1,0.00282,0.00282,0.021,0
3842.6,1.7518e-06,0.0016885,0,-2.3991e-06,3.8118e-07,0,295.25,1.3288e-14,1,1,0.00288,0.00288,0.021,0
3922.3,1.7818e-06,0.0016885,0,-2.448e-06,3.9461e-07,0,295.25,1.3609e-14,1,1,0.00294,0.00294,0.021,0
4002.1,1.8119e-06,0.0016885,0,-2.4968e-06,4.0804e-07,0,295.25,1.3931e-14,1,1,0.003,0.003,0.021,0
4081.8,1.8419e-06,0.0016884,0,-2.5457e-06,4.2147e-07,0,295.25,1.4252e-14,1,1,0.00306,0.00306,0.021,0
4161.5,1.8719e-06,0.0016884,0,-2.5946e-06,4.349e-07,0,295.25,1.4573e-14,1,1,0.00312,0.00312,0.021,0
4241.3,1.902e-06,0.0016884,0,-2.6435e-06,4.4833e-07,0,295.25,1.4894e-14,1,1,0.00318,0.00318,0.021,0
4321,1.932e-06,0.0016884,0,-2.6923e-06,4.6176e-07,0,295.25,1.5215e-14,1,1,0.00324,0.00324,0.021,0
4400.7,1.962e-06,0.0016884,0,-2.7412e-06,4.7519e-07,0,295.25,1.5536e-14,1,1,0.0033,0.0033,0.021,0
4480.5,1.992e-06,0.0016884,0,-2.7901e-06,4.8862e-07,0,295.25,1.5858e-14,1,1,0.00336,0.00336,0.021,0
4560.2,2.0221e-06,0.0016884,0,-2.839e-06,5.0205e-07,0,295.25,1.6179e-14,1,1,0.00342,0.00342,0.021,0
4639.9,2.0521e-06,0.0016883,0,-2.8878e-06,5.1547e-07,0,295.25,1.65e-14,1,1,0.00348,0.00348,0.021,0
4719.7,2.0821e-06,0.0016883,0,-2.9367e-06,5.289e-07,0,295.25,1.6821e-14,1,1,0.00354,0.00354,0.021,0
4799.4,2.1122e-06,0.0016883,0,-2.9856e-06,5.4233e-07,0,295.25,1.7142e-14,1,1,0.0036,0.0036,0.021,0
4879.2,2.1422e-06,0.0016883,0,-3.0345e-06,5.5576e-07,0,295.25,1.7463e-14,1,1,0.00366,0.00366,0.021,0
4958.9,2.1722e-06,0.0016883,0,-3.0833e-06,5.6919e-07,0,295.25,1.7784e-14,1,1,0.00372,0.00372,0.021,0
5038.6,2.2023e-06,0.0016883,0,-3.1322e-06,5.8262e-07,0,295.25,1.8106e-14,1,1,0.00378,0.00378,0.021,0
5118.4,2.2323e-06,0.0016883,0,-3.1811e-06,5.9605e-07,0,295.25,1.8427e-14,1,1,0.00384,0.00384,0.021,0
5198.1,2.2623e-06,0.0016882,0,-3.23e-06,6.0948e-07,0,295.25,1.8748e-14,1,1,0.0039,0.0039,0.021,0
5277.8,2.2924e-06,0.0016882,0,-3.2788e-06,6.2291e-07,0,295.25,1.9069e-14,1,1,0.00396,0.00396,0.021,0
5357.6,2.3224e-06,0.0016882,0,-3.3277e-06,6.3634e-07,0,295.25,1.939e-14,1,1,0.00402,0.00402,0.021,0
5437.3,2.3524e-06,0.0016882,0,-3.3766e-06,6.4976e-07,0,295.25,1.9711e-14,1,1,0.00408,0.00408,0.021,0
5517,2.3825e-06,0.0016882,0,-3.4255e-06,6.6319e-07,0,295.25,2.0033e-14,1,1,0.00414,0.00414,0.021,0
5596.8,2.4125e-06,0.0016882,0,-3.4743e-06,6.7662e-07,0,295.25,2.0354e-14,1,1,0.0042,0.0042,0.021,0
5676.5,2.4425e-06,0.0016882,0,-3.5232e-06,6.9005e-07,0,295.25,2.0675e-14,1,1,0.00426,0.00426,0.021,0
5756.2,2.4726e-06,0.0016881,0,-3.5721e-06,7.0348e-07,0,295.25,2.0996e-14,1,1,0.00432,0.00432,0.021,0
5836,2.5026e-06,0.0016881,0,-3.621e-06,7.1691e-07,0,295.25,2.1317e-14,1,1,0.00438,0.00438,0.021,0
5915.7,2.5326e-06,0.0016881,0,-3.6698e-06,7.3034e-07,0,295.25,2.1638e-14,1,1,0.00444,0.00444,0.021,0
5995.5,2.5626e-06,0.0016881,0,-3.7187e-06,7.4377e-07,0,295.25,2.1959e-14,1,1,0.0045,0.0045,0.021,0
6075.2,2.5927e-06,0.0016881,0,-3.7676e-06,7.572e-07,0,295.25,2.2281e-14,1,1,0.00456,0.00456,0.021,0
6154.9,2.6227e-06,0.0016881,0,-3.8165e-06,7.7063e-07,0,295.25,2.2602e-14,1,1,0.00462,0.00462,0.021,0
6234.7,2.6527e-06,0.0016881,0,-3.8653e-06,7.8405e-07,0,295.25,2.2923e-14,1,1,0.00468,0.00468,0.021,0
6314.4,2.6828e-06,0.001688,0,-3.9142e-06,7.9748e-07,0,295.25,2.3244e-14,1,1,0.00474,0.00474,0.021,0
6394.1,2.7128e-06,0.001688,0,-3.9631e-06,8.1091e-07,0,295.25,2.3565e-14,1,1,0.0048,0.0048,0.021,0
6473.9,2.7428e-06,0.001688,0,-4.012e-06,8.2434e-07,0,295.25,2.3886e-14,1,1,0.00486,0.00486,0.021,0
6553.6,2.7729e-06,0.001688,0,-4.0608e-06,8.3777e-07,0,295.25,2.4208e-14,1,1,0.00492,0.00492,0.021,0
6633.3,2.8029e-06,0.001688,0,-4.1097e-06,8.512e-07,0,295.25,2.4529e-14,1,1,0.00498,0.00498,0.021,0
6713.1,2.8329e-06,0.001688,0,-4.1586e-06,8.6463e-07,0,295.25,2.485e-14,1,1,0.00504,0.00504,0.021,0
6792.8,2.863e-06,0.001688,0,-4.2075e-06,8.7806e-07,0,295.25,2.5171e-14,1,1,0.0051,0.0051,0.021,0
6872.6,2.893e-06,0.0016879,0,-4.2563e-06,8.9149e-07,0,295.25,2.5492e-14,1,1,0.00516,0.00516,0.021,0
6952.3,2.923e-06,0.0016879,0,-4.3052e-06,9.0492e-07,0,295.25,2.5813e-14,1,1,0.00522,0.00522,0.021,0
7032,2.9531e-06,0.0016879,0,-4.3541e-06,9.1834e-07,0,295.25,2.6135e-14,1,1,0.00528,0.00528,0.021,0
7111.8,2.9831e-06,0.0016879,0,-4.403e-06,9.3177e-07,0,295.25,2.6456e-14,1,1,0.00534,0.00534,0.021,0
7191.5,3.0131e-06,0.0016879,0,-4.4518e-06,9.452e-07,0,295.25,2.6777e-14,1,1,0.0054,0.0054,0.021,0
7271.2,3.0432e-06,0.0016879,0,-4.5007e-06,9.5863e-07,0,295.25,2.7098e-14,1,1,0.00546,0.00546,0.021,0
7351,3.0732e-06,0.0016878,0,-4.5496e-06,9.7206e-07,0,295.25,2.7419e-14,1,1,0.00552,0.00552,0.021,0
7430.7,3.1032e-06,0.0016878,0,-4.5985e-06,9.8549e-07,0,295.25,2.774e-14,1,1,0.00558,0.00558,0.021,0
7510.4,3.1333e-06,0.0016878,0,-4.6473e-06,9.9892e-07,0,295.25,2.8061e-14,1,1,0.00564,0.00564,0.021,0
7590.2,3.1633e-06,0.0016878,0,-4.6962e-06,1.0123e-06,0,295.25,2.8383e-14,1,1,0.0057,0.0057,0.021,0
7669.9,3.1933e-06,0.0016878,0,-4.7451e-06,1.0258e-06,0,295.25,2.8704e-14,1,1,0.00576,0.00576,0.021,0
7749.6,3.2233e-06,0.0016878,0,-4.794e-06,1.0392e-06,0,295.25,2.9025e-14,1,1,0.00582,0.00582,0.021,0
7829.4,3.2534e-06,0.0016878,0,-4.8428e-06,1.0526e-06,0,295.25,2.9346e-14,1,1,0.00588,0.00588,0.021,0
7909.1,3.2834e-06,0.0016877,0,-4.8917e-06,1.0661e-06,0,295.25,2.9667e-14,1,1,0.00594,0.00594,0.021,0
7988.9,3.3134e-06,0.0016877,0,-4.9406e-06,1.0795e-06,0,295.25,2.9988e-14,1,1,0.006,0.006,0.021,0
8068.6,3.3435e-06,0.0016877,0,-4.9895e-06,1.0929e-06,0,295.25,3.031e-14,1,1,0.00606,0.00606,0.021,0
8148.3,3.3735e-06,0.0016877,0,-5.0383e-06,1.1064e-06,0,295.25,3.0631e-14,1,1,0.00612,0.00612,0.021,0
8228.1,3.4035e-06,0.0016877,0,-5.0872e-06,1.1198e-06,0,295.25,3.0952e-14,1,1,0.00618,0.00618,0.021,0
8307.8,3.4336e-06,0.0016877,0,-5.1361e-06,1.1332e-06,0,295.25,3.1273e-14,1,1,0.00624,0.00624,0.021,0
8387.5,3.4636e-06,0.0016877,0,-5.185e-06,1.1466e-06,0,295.25,3.1594e-14,1,1,0.0063,0.0063,0.021,0
8467.3,3.4936e-06,0.0016876,0,-5.2338e-06,1.1601e-06,0,295.25,3.1915e-14,1,1,0.00636,0.00636,0.021,0
8547,3.5237e-06,0.0016876,0,-5.2827e-06,1.1735e-06,0,295.25,3.2236e-14,1,1,0.00642,0.00642,0.021,0
8626.7,3.5537e-06,0.0016876,0,-5.3316e-06,1.1869e-06,0,295.25,3.2558e-14,1,1,0.00648,0.00648,0.021,0
8706.5,3.5837e-06,0.0016876,0,-5.3805e-06,1.2004e-06,0,295.25,3.2879e-14,1,1,0.00654,0.00654,0.021,0
8786.2,3.6138e-06,0.0016876,0,-5.4293e-06,1.2138e-06,0,295.25,3.32e-14,1,1,0.0066,0.0066,0.021,0
8865.9,3.6438e-06,0.0016876,0,-5.4782e-06,1.2272e-06,0,295.25,3.3521e-14,1,1,0.00666,0.00666,0.021,0
8945.7,3.6738e-06,0.0016876,0,-5.5271e-06,1.2406e-06,0,295.25,3.3842e-14,1,1,0.00672,0.00672,0.021,0
9025.4,3.7039e-06,0.0016875,0,-5.576e-06,1.2541e-06,0,295.25,3.4163e-14,1,1,0.00678,0.00678,0.021,0
9105.2,3.7339e-06,0.0016875,0,-5.6248e-06,1.2675e-06,0,295.25,3.4485e-14,1,1,0.00684,0.00684,0.021,0
9184.9,3.7639e-06,0.0016875,0,-5.6737e-06,1.2809e-06,0,295.25,3.4806e-14,1,1,0.0069,0.0069,0.021,0
9264.6,3.7939e-06,0.0016875,0,-5.7226e-06,1.2944e-06,0,295.25,3.5127e-14,1,1,0.00696,0.00696,0.021,0
9344.4,3.824e-06,0.0016875,0,-5.7715e-06,1.3078e-06,0,295.25,3.5448e-14,1,1,0.00702,0.00702,0.021,0
9424.1,3.854e-06,0.0016875,0,-5.8203e-06,1.3212e-06,0,295.25,3.5769e-14,1,1,0.00708,0.00708,0.021,0
9503.8,3.884e-06,0.0016875,0,-5.8692e-06,1.3346e-06,0,295.25,3.609e-14,1,1,0.00714,0.00714,0.021,0
9583.6,3.9141e-06,0.0016874,0,-5.9181e-06,1.3481e-06,0,295.25,3.6412e-14,1,1,0.0072,0.0072,0.021,0
9663.3,3.9441e-06,0.0016874,0,-5.967e-06,1.3615e-06,0,295.25,3.6733e-14,1,1,0.00726,0.00726,0.021,0
9743,3.9741e-06,0.0016874,0,-6.0158e-06,1.3749e-06,0,295.25,3.7054e-14,1,1,0.00732,0.00732,0.021,0
9822.8,4.0042e-06,0.0016874,0,-6.0647e-06,1.3884e-06,0,295.25,3.7375e-14,1,1,0.00738,0.00738,0.021,0
9902.5,4.0342e-06,0.0016874,0,-6.1136e-06,1.4018e-06,0,295.25,3.7696e-14,1,1,0.00744,0.00744,0.021,0
9982.2,4.0642e-06,0.0016874,0,-6.1625e-06,1.4152e-06,0,295.25,3.8017e-14,1,1,0.0075,0.0075,0.021,0
10062,4.0943e-06,0.0016874,0,-6.2113e-06,1.4286e-06,0,295.25,3.8338e-14,1,1,0.00756,0.00756,0.021,0
10142,4.1243e-06,0.0016873,0,-6.2602e-06,1.4421e-06,0,295.25,3.866e-14,1,1,0.00762,0.00762,0.021,0
10221,4.1543e-06,0.0016873,0,-6.3091e-06,1.4555e-06,0,295.25,3.8981e-14,1,1,0.00768,0.00768,0.021,0
10301,4.1844e-06,0.0016873,0,-6.358e-06,1.4689e-06,0,295.25,3.9302e-14,1,1,0.00774,0.00774,0.021,0
10381,4.2144e-06,0.0016873,0,-6.4068e-06,1.4824e-06,0,295.25,3.9623e-14,1,1,0.0078,0.0078,0.021,0
10461,4.2444e-06,0.0016873,0,-6.4557e-06,1.4958e-06,0,295.25,3.9944e-14,1,1,0.00786,0.00786,0.021,0
10540,4.2745e-06,0.0016873,0,-6.5046e-06,1.5092e-06,0,295.25,4.0265e-14,1,1,0.00792,0.00792,0.021,0
10620,4.3045e-06,0.0016872,0,-6.5535e-06,1.5226e-06,0,295.25,4.0587e-14,1,1,0.00798,0.00798,0.021,0
10700,4.3345e-06,0.0016872,0,-6.6023e-06,1.5361e-06,0,295.25,4.0908e-14,1,1,0.00804,0.00804,0.021,0
10780,4.3646e-06,0.0016872,0,-6.6512e-06,1.5495e-06,0,295.25,4.1229e-14,1,1,0.0081,0.0081,0.021,0
10859,4.3946e-06,0.0016872,0,-6.7001e-06,1.5629e-06,0,295.25,4.155e-14,1,1,0.00816,0.00816,0.021,0
10939,4.4246e-06,0.0016872,0,-6.749e-06,1.5764e-06,0,295.25,4.1871e-14,1,1,0.00822,0.00822,0.021,0
11019,4.4546e-06,0.0016872,0,-6.7978e-06,1.5898e-06,0,295.25,4.2192e-14,1,1,0.00828,0.00828,0.021,0
11099,4.4847e-06,0.0016872,0,-6.8467e-06,1.6032e-06,0,295.25,4.2513e-14,1,1,0.00834,0.00834,0.021,0
11178,4.5147e-06,0.0016871,0,-6.8956e-06,1.6167e-06,0,295.25,4.2835e-14,1,1,0.0084,0.0084,0.021,0
11258,4.5447e-06,0.0016871,0,-6.9445e-06,1.6301e-06,0,295.25,4.3156e-14,1,1,0.00846,0.00846,0.021,0
11338,4.5748e-06,0.0016871,0,-6.9933e-06,1.6435e-06,0,295.25,4.3477e-14,1,1,0.00852,0.00852,0.021,0
11417,4.6048e-06,0.0016871,0,-7.0422e-06,1.6569e-06,0,295.25,4.3798e-14,1,1,0.00858,0.00858,0.021,0
11497,4.6348e-06,0.0016871,0,-7.0911e-06,1.6704e-06,0,295.25,4.4119e-14,1,1,0.00864,0.00864,0.021,0
11577,4.6649e-06,0.0016871,0,-7.14e-06,1.6838e-06,0,295.25,4.444e-14,1,1,0.0087,0.0087,0.021,0
11657,4.6949e-06,0.0016871,0,-7.1888e-06,1.6972e-06,0,295.25,4.4762e-14,1,1,0.00876,0.00876,0.021,0
11736,4.7249e-06,0.001687,0,-7.2377e-06,1.7107e-06,0,295.25,4.5083e-14,1,1,0.00882,0.00882,0.021,0
11877,4.7183e-06,0.0016872,0,-7.2848e-06,1.7302e-06,0,295.25,4.4265e-14,1,1,0.00888,0.00888,0.021,0
12085,4.6711e-06,0.0016876,0,-7.3298e-06,1.7565e-06,0,295.25,4.2191e-14,1,1,0.00894,0.00894,0.021,0
12294,4.6239e-06,0.0016879,0,-7.3748e-06,1.7828e-06,0,295.25,4.0116e-14,1,1,0.009,0.009,0.021,0
12502,4.5768e-06,0.0016883,0,-7.4199e-06,1.8091e-06,0,295.25,3.8041e-14,1,1,0.00906,0.00906,0.021,0
12710,4.5296e-06,0.0016886,0,-7.4649e-06,1.8354e-06,0,295.25,3.5966e-14,1,1,0.00912,0.00912,0.021,0
12918,4.4824e-06,0.001689,0,-7.5099e-06,1.8617e-06,0,295.25,3.3892e-14,1,1,0.00918,0.00918,0.021,0
13126,4.4352e-06,0.0016893,0,-7.5549e-06,1.888e-06,0,295.25,3.1817e-14,1,1,0.00924,0.00924,0.021,0
13334,4.3881e-06,0.0016897,0,-7.6e-06,1.9143e-06,0,295.25,2.9742e-14,1,1,0.0093,0.0093,0.021,0
13543,4.3409e-06,0.0016901,0,-7.645e-06,1.9406e-06,0,295.25,2.7668e-14,1,1,0.00936,0.00936,0.021,0
13751,4.2937e-06,0.0016904,0,-7.69e-06,1.9669e-06,0,295.25,2.5593e-14,1,1,0.00942,0.00942,0.021,0
13959,4.2465e-06,0.0016908,0,-7.7351e-06,1.9932e-06,0,295.25,2.3518e-14,1,1,0.00948,0.00948,0.021,0
14167,4.1994e-06,0.0016911,0,-7.7801e-06,2.0195e-06,0,295.25,2.1443e-14,1,1,0.00954,0.00954,0.021,0
14375,4.1522e-06,0.0016915,0,-7.8251e-06,2.0458e-06,0,295.25,1.9369e-14,1,1,0.0096,0.0096,0.021,0
14584,4.105e-06,0.0016918,0,-7.8701e-06,2.0721e-06,0,295.25,1.7294e-14,1,1,0.00966,0.00966,0.021,0
14792,4.0578e-06,0.0016922,0,-7.9152e-06,2.0984e-06,0,295.25,1.5219e-14,1,1,0.00972,0.00972,0.021,0
15000,4.0107e-06,0.0016926,0,-7.9602e-06,2.1247e-06,0,295.25,1.3145e-14,1,1,0.00978,0.00978,0.021,0
15208,3.9635e-06,0.0016929,0,-8.0052e-06,2.151e-06,0,295.24,1.107e-14,1,1,0.00984,0.00984,0.021,0
15416,3.9163e-06,0.0016933,0,-8.0503e-06,2.1773e-06,0,295.24,8.9951e-15,1,1,0.0099,0.0099,0.021,0
15624,3.8692e-06,0.0016936,0,-8.0953e-06,2.2036e-06,0,295.24,6.9204e-15,1,1,0.00996,0.00996,0.021,0
15833,3.822e-06,0.001694,0,-8.1403e-06,2.2299e-06,0,295.24,4.8457e-15,1,1,0.01002,0.01002,0.021,0
16041,3.7748e-06,0.0016943,0,-8.1854e-06,2.2562e-06,0,295.24,2.771e-15,1,1,0.01008,0.01008,0.021,0
16249,3.7276e-06,0.0016947,0,-8.2304e-06,2.2825e-06,0,295.24,6.9626e-16,1,1,0.01014,0.01014,0.021,0
16457,3.6805e-06,0.0016951,0,-8.2754e-06,2.3088e-06,0,295.24,-1.3785e-15,1,1,0.0102,0.0102,0.021,0
16665,3.6333e-06,0.0016954,0,-8.3204e-06,2.3351e-06,0,295.24,-3.4532e-15,1,1,0.01026,0.01026,0.021,0
16874,3.5861e-06,0.0016958,0,-8.3655e-06,2.3614e-06,0,295.24,-5.5279e-15,1,1,0.01032,0.01032,0.021,0
17082,3.5389e-06,0.0016961,0,-8.4105e-06,2.3877e-06,0,295.24,-7.6026e-15,1,1,0.01038,0.01038,0.021,0
17290,3.4918e-06,0.0016965,0,-8.4555e-06,2.414e-06,0,295.24,-9.6773e-15,1,1,0.01044,0.01044,0.021,0
17498,3.4446e-06,0.0016968,0,-8.5006e-06,2.4403e-06,0,295.24,-1.1752e-14,1,1,0.0105,0.0105,0.021,0
17706,3.3974e-06,0.0016972,0,-8.5456e-06,2.4666e-06,0,295.24,-1.3827e-14,1,1,0.01056,0.01056,0.021,0
17914,3.3502e-06,0.0016976,0,-8.5906e-06,2.4929e-06,0,295.24,-1.5901e-14,1,1,0.01062,0.01062,0.021,0
18123,3.3031e-06,0.0016979,0,-8.6357e-06,2.5192e-06,0,295.24,-1.7976e-14,1,1,0.01068,0.01068,0.021,0
18331,3.2559e-06,0.0016983,0,-8.6807e-06,2.5455e-06,0,295.24,-2.0051e-14,1,1,0.01074,0.01074,0.021,0
18539,3.2087e-06,0.0016986,0,-8.7257e-06,2.5718e-06,0,295.24,-2.2126e-14,1,1,0.0108,0.0108,0.021,0
18747,3.1616e-06,0.001699,0,-8.7707e-06,2.5981e-06,0,295.24,-2.42e-14,1,1,0.01086,0.01086,0.021,0
18955,3.1144e-06,0.0016993,0,-8.8158e-06,2.6244e-06,0,295.24,-2.6275e-14,1,1,0.01092,0.01092,0.021,0
19163,3.0672e-06,0.0016997,0,-8.8608e-06,2.6507e-06,0,295.24,-2.835e-14,1,1,0.01098,0.01098,0.021,0
19372,3.02e-06,0.0017001,0,-8.9058e-06,2.677e-06,0,295.24,-3.0424e-14,1,1,0.01104,0.01104,0.021,0
19580,2.9729e-06,0.0017004,0,-8.9509e-06,2.7033e-06,0,295.24,-3.2499e-14,1,1,0.0111,0.0111,0.021,0
19788,2.9257e-06,0.0017008,0,-8.9959e-06,2.7296e-06,0,295.24,-3.4574e-14,1,1,0.01116,0.01116,0.021,0
19996,2.8785e-06,0.0017011,0,-9.0409e-06,2.7559e-06,0,295.24,-3.6649e-14,1,1,0.01122,0.01122,0.021,0
20204,2.8313e-06,0.0017015,0,-9.0859e-06,2.7822e-06,0,295.24,-3.8723e-14,1,1,0.01128,0.01128,0.021,0
20413,2.7842e-06,0.0017018,0,-9.131e-06,2.8085e-06,0,295.24,-4.0798e-14,1,1,0.01134,0.01134,0.021,0
20621,2.737e-06,0.0017022,0,-9.176e-06,2.8348e-06,0,295.24,-4.2873e-14,1,1,0.0114,0.0114,0.021,0
20829,2.6898e-06,0.0017026,0,-9.221e-06,2.8611e-06,0,295.24,-4.4947e-14,1,1,0.01146,0.01146,0.021,0
21037,2.6426e-06,0.0017029,0,-9.2661e-06,2.8874e-06,0,295.24,-4.7022e-14,1,1,0.01152,0.01152,0.021,0
21245,2.5955e-06,0.0017033,0,-9.3111e-06,2.9137e-06,0,295.24,-4.9097e-14,1,1,0.01158,0.01158,0.021,0
21453,2.5483e-06,0.0017036,0,-9.3561e-06,2.94e-06,0,295.24,-5.1172e-14,1,1,0.01164,0.01164,0.021,0
21662,2.5011e-06,0.001704,0,-9.4012e-06,2.9663e-06,0,295.24,-5.3246e-14,1,1,0.0117,0.0117,0.021,0
