"joule heating","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","Points:0","Points:1","Points:2"
1.3308e+06,1.9711e-07,0.0070814,0,0.02898,0.025,0
1.3348e+06,1.7084e-07,0.0070898,0,0.029015,0.025,0
1.3389e+06,1.5814e-07,0.0070982,0,0.02905,0.025,0
1.3431e+06,1.6653e-07,0.0071067,0,0.029085,0.025,0
1.3472e+06,1.7493e-07,0.0071152,0,0.02912,0.025,0
1.3514e+06,1.8333e-07,0.0071237,0,0.029155,0.025,0
1.3555e+06,1.9173e-07,0.0071322,0,0.02919,0.025,0
1.3597e+06,2.0012e-07,0.0071408,0,0.029225,0.025,0
1.3638e+06,2.0852e-07,0.0071493,0,0.02926,0.025,0
1.368e+06,2.1691e-07,0.0071578,0,0.029295,0.025,0
1.3721e+06,2.2531e-07,0.0071663,0,0.02933,0.025,0
1.3763e+06,2.3371e-07,0.0071748,0,0.029365,0.025,0
1.3804e+06,2.421e-07,0.0071833,0,0.0294,0.025,0
1.3846e+06,2.505e-07,0.0071918,0,0.029435,0.025,0
1.3887e+06,2.589e-07,0.0072003,0,0.02947,0.025,0
1.3929e+06,2.6729e-07,0.0072088,0,0.029505,0.025,0
1.397e+06,2.7569e-07,0.0072173,0,0.02954,0.025,0
1.4012e+06,2.8409e-07,0.0072258,0,0.029575,0.025,0
1.4053e+06,2.9248e-07,0.0072344,0,0.02961,0.025,0
1.4095e+06,3.0088e-07,0.0072429,0,0.029645,0.025,0
1.4136e+06,3.0928e-07,0.0072514,0,0.02968,0.025,0
1.4178e+06,3.0787e-07,0.0072599,0,0.029715,0.025,0
1.4221e+06,2.7871e-07,0.0072687,0,0.02975,0.025,0
1.4264e+06,2.4954e-07,0.0072775,0,0.029785,0.025,0
1.4307e+06,2.2038e-07,0.0072863,0,0.02982,0.025,0
1.435e+06,1.9793e-07,0.0072951,0,0.029855,0.025,0
1.4394e+06,1.9752e-07,0.0073041,0,0.02989,0.025,0
1.4438e+06,1.9711e-07,0.0073131,0,0.029925,0.025,0
1.4482e+06,1.9669e-07,0.0073221,0,0.02996,0.025,0
1.4526e+06,1.9628e-07,0.0073311,0,0.029995,0.025,0
1.457e+06,1.9587e-07,0.0073401,0,0.03003,0.025,0
1.4614e+06,1.9545e-07,0.0073491,0,0.030065,0.025,0
1.4658e+06,1.9504e-07,0.0073581,0,0.0301,0.025,0
1.4702e+06,1.9463e-07,0.0073671,0,0.030135,0.025,0
1.4746e+06,1.9421e-07,0.0073761,0,0.03017,0.025,0
1.479e+06,1.938e-07,0.0073851,0,0.030205,0.025,0
1.4834e+06,1.9338e-07,0.0073941,0,0.03024,0.025,0
1.4878e+06,1.9297e-07,0.0074031,0,0.030275,0.025,0
1.4922e+06,1.9256e-07,0.0074121,0,0.03031,0.025,0
1.4966e+06,1.9214e-07,0.0074211,0,0.030345,0.025,0
1.501e+06,1.9173e-07,0.0074301,0,0.03038,0.025,0
1.5054e+06,1.9132e-07,0.0074391,0,0.030415,0.025,0
1.5099e+06,1.8219e-07,0.0074484,0,0.03045,0.025,0
1.5145e+06,1.7147e-07,0.0074578,0,0.030485,0.025,0
1.5191e+06,1.6076e-07,0.0074671,0,0.03052,0.025,0
1.5236e+06,1.5004e-07,0.0074765,0,0.030555,0.025,0
1.5282e+06,1.3933e-07,0.0074858,0,0.03059,0.025,0
1.5327e+06,1.2862e-07,0.0074952,0,0.030625,0.025,0
1.5374e+06,1.3156e-07,0.0075046,0,0.03066,0.025,0
1.542e+06,1.4313e-07,0.007514,0,0.030695,0.025,0
1.5467e+06,1.547e-07,0.0075235,0,0.03073,0.025,0
1.5514e+06,1.6627e-07,0.007533,0,0.030765,0.025,0
1.556e+06,1.7784e-07,0.0075424,0,0.0308,0.025,0
1.5607e+06,1.894e-07,0.0075519,0,0.030835,0.025,0
1.5654e+06,2.0097e-07,0.0075614,0,0.03087,0.025,0
1.57e+06,2.1254e-07,0.0075708,0,0.030905,0.025,0
1.5747e+06,2.2411e-07,0.0075803,0,0.03094,0.025,0
1.5794e+06,2.3568e-07,0.0075897,0,0.030975,0.025,0
1.584e+06,2.4725e-07,0.0075992,0,0.03101,0.025,0
1.5887e+06,2.5882e-07,0.0076087,0,0.031045,0.025,0
1.5933e+06,2.7039e-07,0.0076181,0,0.03108,0.025,0
1.598e+06,2.8196e-07,0.0076276,0,0.031115,0.025,0
1.6029e+06,3.3483e-07,0.0076373,0,0.03115,0.025,0
1.6077e+06,3.8797e-07,0.007647,0,0.031185,0.025,0
1.6125e+06,4.4112e-07,0.0076566,0,0.03122,0.025,0
1.6174e+06,4.9426e-07,0.0076663,0,0.031255,0.025,0
1.6222e+06,5.4741e-07,0.007676,0,0.03129,0.025,0
1.6271e+06,6.0056e-07,0.0076857,0,0.031325,0.025,0
1.6319e+06,6.537e-07,0.0076954,0,0.03136,0.025,0
1.6367e+06,7.0684e-07,0.0077051,0,0.031395,0.025,0
1.6416e+06,7.5999e-07,0.0077148,0,0.03143,0.025,0
1.6464e+06,8.1314e-07,0.0077245,0,0.031465,0.025,0
1.6514e+06,8.3319e-07,0.0077344,0,0.0315,0.025,0
1.6563e+06,8.445e-07,0.0077444,0,0.031535,0.025,0
1.6612e+06,8.558e-07,0.0077543,0,0.03157,0.025,0
1.6662e+06,8.6711e-07,0.0077643,0,0.031605,0.025,0
1.6711e+06,8.7842e-07,0.0077743,0,0.03164,0.025,0
1.6761e+06,8.8973e-07,0.0077843,0,0.031675,0.025,0
1.681e+06,9.0103e-07,0.0077943,0,0.03171,0.025,0
1.6859e+06,9.1234e-07,0.0078043,0,0.031745,0.025,0
1.691e+06,9.1668e-07,0.0078144,0,0.03178,0.025,0
1.6961e+06,9.1434e-07,0.0078247,0,0.031815,0.025,0
1.7012e+06,9.12e-07,0.007835,0,0.03185,0.025,0
1.7063e+06,9.0965e-07,0.0078453,0,0.031885,0.025,0
1.7115e+06,9.0731e-07,0.0078556,0,0.03192,0.025,0
1.7166e+06,9.0497e-07,0.0078659,0,0.031955,0.025,0
1.7217e+06,9.0263e-07,0.0078762,0,0.03199,0.025,0
1.7268e+06,9.0028e-07,0.0078865,0,0.032025,0.025,0
1.732e+06,8.9794e-07,0.0078968,0,0.03206,0.025,0
1.7371e+06,8.956e-07,0.0079071,0,0.032095,0.025,0
1.7422e+06,8.9326e-07,0.0079174,0,0.03213,0.025,0
1.7474e+06,8.9091e-07,0.0079277,0,0.032165,0.025,0
1.7525e+06,8.8857e-07,0.007938,0,0.0322,0.025,0
1.7576e+06,8.8623e-07,0.0079483,0,0.032235,0.025,0
1.7627e+06,8.8389e-07,0.0079586,0,0.03227,0.025,0
1.768e+06,8.8729e-07,0.0079691,0,0.032305,0.025,0
1.7732e+06,8.9071e-07,0.0079795,0,0.03234,0.025,0
1.7784e+06,8.9413e-07,0.0079899,0,0.032375,0.025,0
1.7838e+06,8.6125e-07,0.0080007,0,0.03241,0.025,0
1.7892e+06,8.2265e-07,0.0080116,0,0.032445,0.025,0
1.7946e+06,7.8405e-07,0.0080225,0,0.03248,0.025,0
1.8e+06,7.4545e-07,0.0080334,0,0.032515,0.025,0
1.8054e+06,7.0686e-07,0.0080442,0,0.03255,0.025,0
1.8108e+06,6.6826e-07,0.0080551,0,0.032585,0.025,0
1.8162e+06,6.2966e-07,0.008066,0,0.03262,0.025,0
1.8216e+06,5.9106e-07,0.0080769,0,0.032655,0.025,0
1.827e+06,5.5247e-07,0.0080878,0,0.03269,0.025,0
1.8325e+06,5.1387e-07,0.0080987,0,0.032725,0.025,0
1.8379e+06,4.7527e-07,0.0081096,0,0.03276,0.025,0
1.8433e+06,4.3667e-07,0.0081205,0,0.032795,0.025,0
1.8487e+06,3.9808e-07,0.0081314,0,0.03283,0.025,0
1.8541e+06,3.6187e-07,0.0081422,0,0.032865,0.025,0
1.8595e+06,3.3459e-07,0.0081531,0,0.0329,0.025,0
1.8649e+06,3.0731e-07,0.008164,0,0.032935,0.025,0
1.8703e+06,2.6871e-07,0.0081749,0,0.03297,0.025,0
1.8759e+06,2.2863e-07,0.0081859,0,0.033005,0.025,0
1.8816e+06,2.3165e-07,0.008197,0,0.03304,0.025,0
1.8873e+06,2.3468e-07,0.0082081,0,0.033075,0.025,0
1.893e+06,2.377e-07,0.0082192,0,0.03311,0.025,0
1.8987e+06,2.4072e-07,0.0082304,0,0.033145,0.025,0
1.9044e+06,2.4375e-07,0.0082415,0,0.03318,0.025,0
1.9101e+06,2.4677e-07,0.0082526,0,0.033215,0.025,0
1.9158e+06,2.4979e-07,0.0082637,0,0.03325,0.025,0
1.9215e+06,2.5281e-07,0.0082748,0,0.033285,0.025,0
1.9271e+06,2.5584e-07,0.0082859,0,0.03332,0.025,0
1.9328e+06,2.5886e-07,0.008297,0,0.033355,0.025,0
1.9385e+06,2.6188e-07,0.0083081,0,0.03339,0.025,0
1.9442e+06,2.6491e-07,0.0083192,0,0.033425,0.025,0
1.9499e+06,2.6793e-07,0.0083303,0,0.03346,0.025,0
1.9556e+06,2.7095e-07,0.0083414,0,0.033495,0.025,0
1.9613e+06,2.7398e-07,0.0083525,0,0.03353,0.025,0
1.967e+06,2.77e-07,0.0083636,0,0.033565,0.025,0
1.9728e+06,2.7422e-07,0.008375,0,0.0336,0.025,0
1.9787e+06,2.8804e-07,0.0083867,0,0.033635,0.025,0
1.9847e+06,3.1616e-07,0.0083986,0,0.03367,0.025,0
1.9907e+06,3.4428e-07,0.0084104,0,0.033705,0.025,0
1.9966e+06,3.724e-07,0.0084222,0,0.03374,0.025,0
2.0026e+06,4.0052e-07,0.0084341,0,0.033775,0.025,0
2.0086e+06,4.2864e-07,0.0084459,0,0.03381,0.025,0
2.0145e+06,4.5675e-07,0.0084578,0,0.033845,0.025,0
2.0205e+06,4.8487e-07,0.0084696,0,0.03388,0.025,0
2.0264e+06,5.1299e-07,0.0084815,0,0.033915,0.025,0
2.0324e+06,5.4111e-07,0.0084933,0,0.03395,0.025,0
2.0384e+06,5.6923e-07,0.0085052,0,0.033985,0.025,0
2.0443e+06,5.9735e-07,0.008517,0,0.03402,0.025,0
2.0503e+06,6.2547e-07,0.0085288,0,0.034055,0.025,0
2.0563e+06,6.5531e-07,0.0085407,0,0.03409,0.025,0
2.0625e+06,7.8782e-07,0.0085526,0,0.034125,0.025,0
2.0687e+06,9.2044e-07,0.0085644,0,0.03416,0.025,0
2.0749e+06,1.0531e-06,0.0085763,0,0.034195,0.025,0
2.0811e+06,1.1857e-06,0.0085882,0,0.03423,0.025,0
2.0873e+06,1.3184e-06,0.0086,0,0.034265,0.025,0
2.0935e+06,1.451e-06,0.0086119,0,0.0343,0.025,0
2.0997e+06,1.5836e-06,0.0086238,0,0.034335,0.025,0
2.1059e+06,1.7163e-06,0.0086356,0,0.03437,0.025,0
2.1121e+06,1.8489e-06,0.0086475,0,0.034405,0.025,0
2.1183e+06,1.9816e-06,0.0086594,0,0.03444,0.025,0
2.1245e+06,2.1142e-06,0.0086712,0,0.034475,0.025,0
2.1308e+06,2.1951e-06,0.0086826,0,0.03451,0.025,0
2.1372e+06,2.0488e-06,0.0086918,0,0.034545,0.025,0
2.1437e+06,1.9025e-06,0.0087009,0,0.03458,0.025,0
2.1501e+06,1.7562e-06,0.0087101,0,0.034615,0.025,0
2.1566e+06,1.6099e-06,0.0087192,0,0.03465,0.025,0
2.163e+06,1.4636e-06,0.0087284,0,0.034685,0.025,0
2.1695e+06,1.3173e-06,0.0087375,0,0.03472,0.025,0
2.1759e+06,1.171e-06,0.0087467,0,0.034755,0.025,0
2.1824e+06,1.0247e-06,0.0087558,0,0.03479,0.025,0
2.1888e+06,8.7836e-07,0.008765,0,0.034825,0.025,0
2.1953e+06,7.3206e-07,0.0087741,0,0.03486,0.025,0
2.2017e+06,5.8575e-07,0.0087833,0,0.034895,0.025,0
2.2081e+06,4.3945e-07,0.0087924,0,0.03493,0.025,0
2.2146e+06,2.9313e-07,0.0088016,0,0.034965,0.025,0
2.221e+06,1.4683e-07,0.0088107,0,0.035,0.025,0
